,embedding,label
89,"[0.0789369941, -0.0355169922, 0.9134092331, 0.10684985670000001, -0.1503774077, 0.018326290000000002, 0.6026880741, -0.18425641950000002, 0.0752301663, 0.5241337419000001, -0.1465450227, -0.4796305001, 0.1450218409, -0.5717948675, 0.2192449272, 0.47546845670000004, -0.0036889222, -0.0833953246, 0.2585219145, -0.0287884884, 0.38711425660000004, -0.5283505321, -0.061756733800000005, -0.0799249038, 0.046224601600000005, -0.3048189878, 0.0815641582, -0.24181316790000001, 0.3256058693, -0.1079053506, 0.0011110455000000001, 0.3837165833, 0.2528208196, 0.0311732087, 0.1362949461, 0.0627233163, -0.3629315495, -0.3248512149, 0.21714299920000002, -0.1392276734, 0.019440181600000002, -0.1734116375, 0.45108887550000004, -0.12982590500000002, 0.0279000998, -0.2084739357, -0.2196933627, -0.6117708087, -0.0050825793, -0.0803999007, -0.2065027207, -0.0007293373, -0.2284035087, -0.3157428801, 0.7525370121, -0.10329001400000001, -0.2393655777, -0.32578134540000003, 0.09986114500000001, -0.3757471442, -0.6448041201, -0.1483933032, -0.12252688410000001, 0.0265488699, 0.5685233474, -0.0726418793, 0.1813331693, -0.17334322630000001, 0.41281664370000004, -0.199402824, -0.0531712212, -0.2737447321, 0.1027762592, -0.0391126797, 0.19214724, -0.09650981430000001, 0.31722211840000003, 0.0226304568, -0.12165082990000001, 0.1324518472, 0.0168293975, -0.3447032869, -0.43532240390000004, 0.0772661716, -0.0024982933, 0.0835410431, 0.3350969553, 0.0095023736, -0.18393236400000001, -0.1351144612, 0.3839509487, -0.3380288482, -0.0690096468, -0.015475386800000001, 0.2519484758, -0.009654924300000001, -0.0159283541, 0.0287498627, 0.6920564175, 0.0898030326, -0.3059093654, 0.07702887800000001, 0.1705200821, 0.2848008275, 0.4104658365, -0.078958258, 0.29429116850000003, -0.0616796911, 0.34648734330000003, -0.2974272966, -0.1203853935, 0.5276683569, 0.47517734770000003, 0.8146158457, 0.3489416838, 0.127087459, -0.0502758995, -0.0403114557, -0.0365275815, 0.009271184, 0.0380330123, -0.0242027808, -0.0242359638, -0.48126190900000004, 0.1970701367, -0.1933071613, 0.6627568007, -0.0951874033]",0
90,"[0.0756997019, -0.0032473067, 0.45625305180000003, 0.0221347138, -0.0719923377, -0.09876052290000001, 0.8188306093000001, -0.3104762435, -0.14341549580000001, 0.4076786637, -0.0003643502, -0.4572513402, -0.1542868614, -0.4780468345, 0.4028831124, 0.6378683448, -0.11360217630000001, 0.0471406952, 0.2857483625, -0.029602807000000002, 0.46079424020000004, -0.38951402900000004, -0.2607910633, -0.0465336181, 0.2965297699, -0.11349759250000001, -0.1634963602, 0.08969196680000001, 0.4984984398, -0.1483729482, -0.1049565002, 0.49544125800000005, 0.2400694489, 0.08228462930000001, 0.042638756300000004, 0.2146699578, 0.0581041053, -0.2794450223, 0.0411949083, 0.0795699731, 0.12227129190000001, -0.0597908236, 0.6121146679, 0.0225531217, -0.0863350034, -0.3067781925, -0.22677883510000002, -0.6392472386, 0.037513304500000004, -0.1964335144, -0.1148704663, 0.0357678905, 0.1990509331, -0.2111784518, 0.6681659222, -0.3500148356, -0.2529194355, -0.2479144782, -0.0022420697, -0.2291854918, -0.5807762146000001, -0.2231651843, -0.4074030221, 0.0606508516, 0.7970202565000001, -0.3317654431, 0.1330112666, -0.1746881157, 0.1671197861, -0.2048189342, 0.22003529970000002, -0.2678129077, 0.08908920740000001, -0.0772904977, -0.1105682552, 0.0987707376, 0.13729754090000001, 0.1939226091, -0.10923796890000001, 0.0844345242, -0.1040830538, -0.2871397436, -0.1510542184, 0.2187107205, -0.1038882807, 0.0187453777, 0.36368757490000003, 0.0420288742, -0.2737998962, -0.0632031634, 0.2270387262, -0.40396583080000004, 0.1004517749, 0.07812123, 0.2570225, -0.0022887695, -0.2689632773, -0.1407467276, 0.6545878053, 0.0055368915, -0.1933425367, -0.0441221446, 0.1553912312, 0.3089033365, 0.344997555, 0.1153990701, 0.025995830100000002, 0.3473706841, 0.2560613453, -0.2436580062, -0.0580004826, 0.5957809091, 0.4082058966, 0.6053103209, 0.3241951168, 0.10257884860000001, -0.2325122058, -0.1362809986, 0.037703454500000004, 0.1285644621, 0.0433419347, 0.041249826600000004, -0.0144870747, -0.41697877650000004, -0.011598039400000001, -0.1251657754, 0.7283251286, -0.061358626900000005]",0
91,"[0.11697533730000001, 0.1566944122, 0.7439433932, -0.022631976800000002, -0.2069622278, 0.0319535695, 0.6909638643, -0.35354116560000004, -0.222934708, 0.7017940283, -0.1290131062, -0.377518177, 0.0440671705, -0.5241413116, 0.199115634, 0.5083785057, 0.0879902095, 0.0050140652, 0.1537416428, -0.1499300301, 0.1904850155, -0.3656722009, -0.2513561547, -0.17448166010000002, 0.2180850953, -0.40793532130000004, 0.0558750629, -0.1139097661, 0.3016284406, -0.0907434672, -0.0388301089, 0.4699843228, 0.2535579801, 0.1386670768, 0.22339290380000001, 0.15222889180000002, -0.07378986480000001, -0.09433367100000001, 0.129890576, -0.043585315300000003, 0.1710907221, -0.1203723252, 0.7065404654, -0.022016182500000002, 0.0770661086, -0.34503525500000004, -0.0933607519, -0.48244726660000004, 0.0410458893, -0.0191962961, -0.1009812504, 0.0998756215, -0.0830744058, -0.13956911860000001, 0.7372823954000001, -0.10895472020000001, -0.213034451, -0.1839282066, 0.0881966949, -0.2633489966, -0.45059648160000004, -0.09852007780000001, -0.4671097696, 0.0423242636, 0.7246952057, -0.2404268086, 0.10874630510000001, -0.1507856548, 0.1489220262, -0.1262824535, -0.0752476677, -0.0262404382, -0.043514911100000005, -0.048829026500000004, -0.2473846227, 0.0695263445, 0.32507058980000003, 0.0655635074, -0.10784469540000001, -0.1341479868, -0.1839600503, -0.3744786084, -0.45780152080000003, 0.18827807900000001, 0.023247014700000002, -0.0252517965, 0.2586802542, -0.0050650085, -0.1945735812, -0.026235353200000002, 0.2933914959, -0.4004997015, -0.0459930599, 0.0046542659, 0.1459958553, 0.035264466, -0.056801375, -0.19611836970000002, 0.5857537985, -0.038709443100000004, -0.1824646443, 0.2334859222, 0.32407817240000003, 0.411793083, 0.3903415203, 0.17611299460000002, 0.2581238151, 0.2772549391, 0.3688739836, -0.500364542, -0.2015147507, 0.7262234688, 0.4464141726, 0.5987181664, 0.3709702492, 0.1667533219, -0.26456329230000003, -0.047828756300000004, -0.2228998542, 0.1819512844, -0.06877447660000001, -0.0958944261, 0.0190110244, -0.5161523223, 0.1502377838, -0.2043649256, 0.5771251321, -0.0495869629]",0
92,"[0.1455645263, 0.2264836133, 0.790666759, 0.0751039907, -0.1710400879, -0.24486744400000002, 0.4920412302, -0.058665141500000004, 0.15915843840000002, 0.4548081458, -0.2126832008, -0.6744076014, 0.040332518500000004, -0.5646181107, 0.1580504775, 0.5748187304, 0.0123920664, -0.0857085362, 0.0772809088, -0.1434708983, 0.308303684, -0.2036908269, -0.0194054618, 0.0394336879, -0.0038758225000000003, -0.4070698023, 0.11407512430000001, -0.40160980820000003, 0.1698947251, -0.29027956720000003, 0.047875039300000005, 0.2466887832, 0.046534095000000004, -0.0111829601, 0.2314816564, 0.0423410051, -0.6442660093, -0.1558878869, 0.1260888875, -0.160816431, -0.0051023401, 0.0971763134, 0.2681246698, 0.0844124779, -0.11599518360000001, -0.4226570725, -0.1288865507, -0.43927487730000003, 0.0772320107, 0.0522819459, -0.1766506433, 0.2711255252, 0.0126024541, -0.327398628, 0.4527232349, -0.07441391800000001, -0.4086300433, -0.35221594570000003, 0.1504793167, -0.45972797270000004, -0.497851193, -0.2599274814, -0.2197472155, 0.1559338421, 0.630992651, 0.19621434810000002, 0.0746229738, -0.11933852730000001, 0.1958938837, -0.2925219536, -0.2723492682, 0.0038492065, -0.0263558719, 0.002182968, 0.16577447950000002, 0.0044645127, 0.1467729509, 0.1170282364, -0.019612548900000002, 0.1174256578, -0.0573881604, -0.4568555355, -0.0610068962, -0.08979430790000001, 0.26818504930000003, 0.36350411180000003, 0.3752296269, -0.1155155227, -0.19329983, -0.2145302445, 0.274715215, -0.1389532983, 0.0462629348, -0.1567789316, 0.4808676839, -0.0333274007, 0.1093526408, 0.1236034185, 0.35947239400000003, 0.2736216784, -0.2606862783, -0.2175388336, 0.1848663539, 0.1549432725, 0.1802046001, -0.0935159996, 0.2662173212, 0.0762098655, 0.0067007905000000005, -0.20872846250000002, 0.048247333600000004, 0.7295867801, 0.40475881100000005, 0.9279962182, 0.2949697971, 0.0602427721, -0.232359007, -0.22693128880000002, 0.08624131980000001, -0.12664106490000002, 0.020675605200000002, 0.0300946571, 0.0994623005, -0.38474464420000004, 0.056285001300000005, -0.06929288800000001, 0.9684512615, -0.1281551272]",0
93,"[0.1695789993, 0.1549482942, 0.5970421433, 0.10719092940000001, -0.028835199800000003, -0.0146078374, 0.4314527214, -0.3195798993, 0.0225971378, 0.5128273368, -0.13106013830000002, -0.25100442770000003, 0.1512826234, -0.4792349637, 0.14070343970000002, 0.47410428520000003, -0.0855224356, -0.0484872162, 0.19339653850000002, -0.08786053960000001, 0.070058018, -0.1375516206, -0.283534348, -0.0565677807, 0.0334502533, -0.3666523993, 0.16763852540000002, -0.0458971336, 0.10660313810000001, -0.1920128763, -0.0776319951, 0.4286181033, 0.2550429106, -0.1059779376, -0.08557520810000001, 0.1145731509, -0.195060432, -0.0766487867, 0.1815065145, 0.0069577321, 0.0649549663, -0.0261056572, 0.5203285217, -0.0636938512, 0.0171312504, -0.19045990710000002, -0.3191521168, -0.42315727470000003, 0.19877803330000002, 0.011632103500000001, 0.117875196, 0.2656606734, 0.0845495015, -0.1017735451, 0.5478749871, 0.0273802914, -0.1793317944, -0.20950299500000003, -0.0294540301, -0.0724547207, -0.279864043, -0.0476136133, -0.5296658874, 0.0743020102, 0.6433397532, -0.07109726970000001, 0.0169826094, 0.0994861424, 0.062455043200000004, -0.075016126, -0.0004910305, -0.13615886870000002, 0.1328781545, -0.1160407737, -0.2343390286, 0.013260467000000001, 0.27938273550000003, 0.1158141568, -0.0670182705, -0.0938216746, -0.1355947405, -0.2081421018, -0.3534368277, 0.0464190505, 0.059491962200000005, -0.1032142043, 0.1664652675, 0.1140512973, -0.2216973603, -0.0528862178, -0.1209638491, -0.0852686465, -0.1107787564, 0.0293816701, 0.0963149816, 0.0930164307, 0.1480184346, -0.0070606619, 0.6686547995000001, -0.1537972689, -0.0714991689, 0.1279521286, 0.1626337916, 0.40682289, 0.5501867533, 0.1991980374, 0.0910972506, 0.3331491351, 0.3551852405, -0.3457330167, -0.011345828, 0.5471330881, 0.23329462110000002, 0.4106244147, 0.3284370303, -0.0459427685, -0.0643001869, 0.1538718194, -0.0660095215, 0.1827569604, -0.1418614239, -0.1132630706, 0.1303716749, -0.31959477070000003, 0.0773726851, -0.07666875420000001, 0.4286761284, 0.048848316100000004]",1
94,"[-0.0870191157, -0.0827866644, 0.5653086305, -0.0194328986, -0.0526658595, -0.055690396600000004, 0.5734155774, -0.3355843425, -0.229323715, 0.27629798650000004, -0.47036302090000004, -0.29178455470000003, 0.0897689983, -0.49736547470000003, 0.1563508362, 0.3834206462, 0.0806282237, 0.0750446096, 0.33066791300000004, 0.0064538829, 0.3247343898, -0.213603273, -0.3134779036, -0.0747870728, -0.0910263136, -0.29861569400000004, 0.27941212060000004, -0.0025502108, -0.0731760263, -0.0681306869, -0.1556488872, 0.2519961298, 0.3907975852, -0.0468299687, -0.043624766200000005, 0.0705334544, -0.2331072092, -0.1163700074, 0.0893941671, 0.2550289333, 0.3389175534, 0.043443758000000006, 0.7379328012, 0.0085251695, 0.2758841515, -0.1338958144, -0.33984896540000004, -0.6002701521, 0.060305398, 0.0125611657, -0.1389084458, 0.053449798400000005, -0.1924044341, -0.11866915230000001, 0.6752151847, -0.140138343, -0.2557890713, -0.4793245494, 0.0754666403, -0.035259999300000004, -0.5290541649, -0.2012370825, -0.3098863959, -0.032555095900000004, 0.7152099609, -0.1827498972, 0.1001001745, 0.10941055420000001, 0.1126383692, -0.093579486, 0.1554095447, -0.2230019122, 0.0434368476, -0.0522620045, -0.1903126836, -0.0954284444, 0.3776703775, -0.2334828675, -0.3366848528, 0.0944807976, -0.2339122444, -0.4651225507, -0.1703486145, 0.0365605876, 0.1102872491, 0.0160601363, 0.2424242049, -0.23739212750000002, -0.11721045520000001, -0.1280244291, 0.24845811720000002, -0.2127726674, -0.1383013725, -0.0140098576, 0.2754445672, 0.11541508140000001, -0.1293880194, -0.3191049099, 0.4789915383, -0.0834403262, -0.0242304914, -0.0595167764, 0.23956464230000002, 0.4588701129, 0.7657966614, 0.0649551749, -0.0259252619, 0.2978372574, 0.3627456725, -0.216281265, 0.08205567300000001, 0.5144097805, 0.2393890619, 0.5830714107, 0.3520466387, 0.07995303720000001, -0.4076144397, -0.0460493192, 0.0683454275, 0.19527247550000001, -0.2001478672, -0.007810574000000001, 0.22891053560000002, -0.3249817193, 0.1420752704, 0.0156332031, 0.4644328654, -0.11203294250000001]",1
95,"[0.22163620590000002, 0.21886140110000002, 0.7394865751, -0.09093751010000001, -0.1919408739, 0.0056411014, 0.49926024680000003, -0.059778504100000004, -0.1307521015, 0.6081301570000001, -0.3834836781, -0.1045064926, 0.1195046902, -0.5088753104, 0.0869728625, 0.7302212119, 0.0387547873, 0.0891866162, 0.1739463657, -0.1754443347, 0.077187933, -0.3462763727, -0.4020377398, 0.1533510685, 0.3879930675, -0.5164130330000001, 0.24103468660000002, 0.0630218238, -0.08901682500000001, -0.3115223348, -0.1419436634, 0.2635785639, 0.38530054690000004, -0.0439296849, 0.10674139860000001, 0.1452802718, -0.3493334949, -0.18369328980000002, 0.0095452648, 0.1776762009, 0.0100744106, 0.1419764757, 0.5672374964, -0.1704124063, 0.0247601084, -0.23205837610000002, -0.1774012297, -0.6820215583, 0.1868881285, 0.0857405365, -0.3057692349, 0.07856431600000001, -0.028294917200000002, -0.060959987300000004, 0.6425545216, -0.0917852148, -0.45784232020000004, -0.0867307335, -0.3024280965, -0.2282641679, -0.43360158800000004, -0.040170379, -0.5933548212, 0.1606141627, 0.5099992752, -0.2524509132, 0.006247553, 0.1574100703, 0.3531661034, -0.07114974410000001, -0.0660238266, -0.0121769886, 0.0283969957, -0.2445341051, -0.3431460857, 0.2088285685, 0.2663534582, -0.1652257144, -0.3235148191, -0.1760753542, -0.3214756548, -0.3352687657, -0.1617796272, 0.1340975016, 0.3379974365, -0.0497374162, -0.0234210696, -0.3589439392, 0.0684504211, -0.2508047223, 0.1222033277, -0.13862466810000001, -0.345423609, -0.0572582707, 0.40370151400000004, -0.0271451101, -0.043828021700000004, -0.1265896112, 0.3429495692, -0.0462956242, 0.10709005590000001, 0.1257135123, 0.30062991380000004, 0.5019507408, 0.5698575377, 0.267362535, 0.1883934885, 0.2560477257, 0.4288392663, -0.4043893516, 0.0009934632, 0.5177209377, 0.46798497440000003, 0.7448391318, 0.0759513378, 0.050763282900000005, -0.0489449054, -0.0035244022000000003, 0.0462677404, 0.3029127419, -0.0410553291, 0.226849094, 0.1034531295, -0.3699738979, 0.2464830875, 0.0720863715, 0.3846399486, -0.0382847153]",1
96,"[0.11824192110000001, 0.0718780905, 0.5866118073000001, 0.1195592731, -0.3824171722, -0.1749882549, 0.7049116492, -0.2865515053, 0.1066882014, 0.3823845983, 0.039629817000000005, -0.5506681800000001, 0.1607064903, -0.9568964243, 0.4378049672, 0.46492332220000004, 0.0265149623, -0.0140826209, 0.6029861569, -0.033507295, 0.35508495570000004, -0.44024628400000004, -0.139114067, 0.12967306380000002, -0.0288884919, -0.23456521330000002, 0.5562998056, -0.0978746712, -0.064731814, -0.1546056271, -0.3421685398, 0.5906073451, 0.010861653800000001, 0.14780922230000001, -0.113187097, 0.07405406240000001, -0.4165614247, -0.5753984451, 0.1490405351, -0.2135915905, 0.0891602561, 0.0627387315, 0.8484947085000001, 0.07025505600000001, 0.0715143159, -0.1381497383, -0.1576713026, -0.46234744790000004, 0.4539874196, 0.008301517000000001, -0.25984525680000004, 0.3235265315, -0.2764172554, -0.0713713616, 0.421417594, 0.0195156578, -0.0295735598, -0.26485657690000003, -0.4155931771, -0.2352068424, -0.3698197603, 0.016148123900000002, -0.3637422621, 0.0261130426, 0.8726689219, -0.3932189941, -0.0006815419, -0.0681279898, 0.1956277639, -0.33438035850000003, -0.0292089786, -0.173752442, 0.0800400674, -0.0918702185, 0.0579645634, 0.0973863974, 0.18584187330000002, 0.1981760412, -0.25256380440000004, 0.1118554771, -0.1667910069, -0.3811240494, -0.1738454401, 0.0080154259, -0.12479292600000001, 0.0234411713, 0.2889438272, 0.22319284080000001, -0.2633176148, -0.1128674746, 0.1771302968, -0.3816736341, 0.07559513300000001, -0.2154108137, 0.2512473166, 0.0247455966, 0.0696856678, 0.3282749057, 0.7343442440000001, 0.0363235176, -0.1344614029, -0.0187098235, -0.1301163137, -0.1200894639, 0.6409571171, -0.1688416153, -0.1979899108, -0.18325333300000002, 0.6118985415, -0.2443026304, 0.1584261954, 0.6638878584, 0.3199666739, 0.5744737387000001, 0.5605791211, 0.0336090922, 0.0121591389, -0.1788712442, -0.17788396780000001, 0.44389867780000003, -0.1316491514, 0.0412336811, 0.1102029607, -0.6062480211, 0.06990017, -0.1764368415, 0.7977540493, -0.0487706289]",0
97,"[-0.162307322, -0.014829305000000001, 0.5421624780000001, -0.1445685029, 0.1242730767, 0.1348166168, 0.5974854231, -0.22411870960000002, -0.1434825957, 0.1504634023, -0.397849828, -0.2717823982, 0.0760756955, -0.5127833486, 0.1775378883, 0.6317802668, -0.1334931999, -0.0675152913, 0.3095747232, -0.0688643754, 0.25738862160000003, -0.33536699410000004, -0.1696557552, 0.0637824088, 0.16381677990000001, -0.3225480914, 0.2879184186, 0.2518455088, 0.0812481791, -0.3465534449, 0.137060076, 0.24309611320000002, 0.3534113169, -0.1237088516, -0.07640427350000001, 0.232469365, -0.32418516280000004, -0.1624376774, 0.19925612210000002, 0.12874065340000002, 0.27681118250000003, -0.1469154358, 0.38362553720000003, -0.058673016700000004, 0.0481908023, -0.0320490971, -0.4634833634, -0.4750234485, 0.1126425192, -0.1232717037, -0.238624841, -0.0272830464, 0.0533244945, -0.1612594128, 0.4492182136, -0.166622594, -0.32712242010000003, -0.1127853543, -0.1351299137, -0.1026930511, -0.2419998944, -0.1590105295, -0.15049073100000002, 0.025710515700000002, 0.6169031858, -0.06809844820000001, -0.0117186718, 0.0548184179, 0.2619590163, 0.0682006478, 0.055554468200000005, -0.2794459462, 0.0735751018, -0.2069104314, -0.0057984772, 0.0639576018, 0.2373059243, 0.2532182038, -0.2793337107, -0.0840232372, 0.0414101817, -0.3660017848, -0.0967016146, -0.1412090659, -0.0647741482, 0.0231077168, 0.1231898814, -0.24839837850000002, 0.016321728, -0.1115066633, 0.17379702630000002, -0.3473573625, -0.2961650193, -0.0208065845, 0.3288552165, 0.032872486900000004, 0.0037403461000000003, 0.0904741362, 0.3904394507, -0.1146056652, 0.0135516878, 0.15680369730000002, 0.1734905988, 0.3954311609, 0.5285013318, 0.0252520517, 0.08584397290000001, 0.1600828618, 0.5074308515, -0.25942572950000004, -0.0400514789, 0.5043973923, 0.390522629, 0.6646814346000001, 0.2070458531, 0.3028281331, -0.2503276467, -0.0693718567, 0.1619116217, 0.2214260399, 0.0238027796, 0.10640629380000001, 0.2133366466, -0.3022668958, 0.017814219000000003, 0.0027942322000000003, 0.5591186285, -0.24444366990000002]",1
98,"[-0.011131653600000001, -0.205621779, 0.8523860574000001, 0.0367703587, 0.1085028425, -0.21406432990000002, 0.6180168986, -0.0929494351, -0.23808801170000002, 0.5872290134, -0.0903408229, -0.6136999726, 0.1293201894, -0.5694484711000001, 0.2658567727, 0.6802425981, 0.1269931495, -0.0891425461, 0.2974225283, -0.1350994557, 0.12196916340000001, -0.2697333395, -0.279515475, 0.0182833727, 0.2816169262, -0.5355948806, 0.17781217400000002, -0.0855308399, 0.2416055799, -0.2319080681, 0.06329979, 0.2129686922, 0.0849348977, 0.07054831090000001, 0.0041886736, 0.3214315176, -0.2459948063, -0.0658337325, 0.040909104, -0.1220109016, 0.1832459122, -0.0131613519, 0.5094004869000001, -0.063947171, -0.1094515026, -0.0770755634, -0.24952763320000002, -0.5732076168, 0.1814424992, 0.0980464667, -0.20863716300000001, 0.0416118391, -0.0338234939, -0.3784428537, 0.6052277088, -0.1396608204, -0.2569479346, -0.20797987280000002, -0.0421105847, -0.4049207866, -0.0304013602, -0.13995763660000002, -0.285946697, -0.0146629307, 0.8393207192000001, 0.074049525, 0.1874034107, -0.0039955499, 0.1902744174, -0.10998207330000001, 0.1951386631, -0.1796505898, 0.0823262557, -0.1164736301, -0.2189724743, 0.0964431241, 0.259676218, -0.012514919000000001, -0.33097004890000004, 0.0048512258, -0.2175539434, -0.6277844906000001, -0.24612376090000002, 0.18027344350000002, 0.1621040255, -0.0329731032, 0.4379906356, -0.17401596900000002, -0.304711163, -0.1667312533, 0.30044814940000003, -0.2082553208, -0.1262243092, -0.07409979400000001, 0.0956331566, -0.0740792006, -0.0779453665, -0.4529094994, 0.5799490213, -0.0530954674, -0.2835813165, 0.0252353251, 0.136878103, 0.3621135056, 0.4711622298, 0.2662186921, 0.0692320168, 0.1304131001, 0.2913680375, -0.3304646611, 0.0534905382, 0.5347400904, 0.3006516695, 1.0081715584, 0.06668490170000001, 0.0883174092, -0.2239978611, -0.13719353080000002, 0.038174063, 0.2132855952, -0.0999233872, 0.2777194977, 0.1853293329, -0.38813698290000004, 0.2258216441, -0.17240086200000002, 0.4723699093, -0.0208022799]",1
